** NAÏVE BAYES - RESUBSTITUTION**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.03076923076923077,0.0018450184501845018,0.6666666666666666,0.03076923076923077,0.05882352941176471,0.7494784274765824,positive
0.28225806451612906,0.024770642201834864,0.5645161290322581,0.28225806451612906,0.3763440860215054,0.7904224622669429,negative
0.9791666666666666,0.8110236220472441,0.8202443280977313,0.9791666666666666,0.8926875593542261,0.7806553477690289,neutral
0.8064250411861614,0.6440643238854249,0.777678106787882,0.8064250411861614,0.7506538570595165,0.7783144273075159, <- Weighted Avg.


** BAYES-NET - TUNED - HOLD OUT**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.15714285714285714,0.00931098696461825,0.6875,0.15714285714285714,0.2558139534883721,0.7856544293695131,positive
0.40601503759398494,0.05550416281221091,0.47368421052631576,0.40601503759398494,0.43724696356275294,0.7901240149402182,negative
0.9479277364505845,0.6446886446886447,0.8352059925093633,0.9479277364505845,0.8880039820806372,0.7851187070103117,neutral
0.7973640856672158,0.5068678801326897,0.7785657651987734,0.7973640856672158,0.7657162658814645,0.7857288446420791, <- Weighted Avg.


** NAÏVE BAYES - RESUBSTITUTION**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.09624413145539906,0.0027624309392265192,0.803921568627451,0.09624413145539906,0.17190775681341722,0.800334928539932,positive
0.29954954954954954,0.015546918378678512,0.7037037037037037,0.29954954954954954,0.42022116903633494,0.8317848317501289,negative
0.9839420654911839,0.7827586206896552,0.8210719915922228,0.9839420654911839,0.8951589802348897,0.8103247415964562,neutral
0.8153732081067722,0.6164411781143323,0.8063864750312995,0.8153732081067722,0.7668897243402516,0.8116279100754852, <- Weighted Avg.


** BAYES-NET - TUNED - RESUBSTITUTION**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.2300469483568075,0.011049723756906077,0.7101449275362319,0.2300469483568075,0.3475177304964539,0.820239345835603,positive
0.44594594594594594,0.038034425319267075,0.591044776119403,0.44594594594594594,0.5083440308087291,0.8390121103891232,negative
0.9587531486146096,0.6068965517241379,0.852225020990764,0.9587531486146096,0.902355904578456,0.813885209473349,neutral
0.8257538309441423,0.48173453174445346,0.8086041241705676,0.8257538309441423,0.8006993711843159,0.8173116074211799, <- Weighted Avg.


** NAÏVE BAYES - 10CROSSFOLD**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.03755868544600939,0.002486187845303867,0.64,0.03755868544600939,0.07095343680709534,0.7657169999740617,positive
0.240990990990991,0.014714047751249307,0.66875,0.240990990990991,0.35430463576158944,0.8104603423523468,negative
0.9852015113350125,0.8413793103448276,0.8104118104118104,0.9852015113350125,0.8892994173653547,0.7913134427748343,neutral
0.8037567968363816,0.6623363427777624,0.7769236059980005,0.8037567968363816,0.7444271804029499,0.7907195571542921, <- Weighted Avg.


** BAYES-NET - TUNED - 10 CROSS FOLD**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.18309859154929578,0.011049723756906077,0.6610169491525424,0.18309859154929578,0.286764705882353,0.7778548361995176,positive
0.39414414414414417,0.038312048861743477,0.5591054313099042,0.39414414414414417,0.4623513870541612,0.8130408656852299,negative
0.9584382871536524,0.6563218390804598,0.8420470262793914,0.9584382871536524,0.8964806361360625,0.7925388691044906,neutral
0.8148788927335641,0.5205625044326734,0.7919370705150587,0.8148788927335641,0.7846436680489532,0.793242647765966, <- Weighted Avg.


** NAÏVE BAYES - HoldOut**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.0,0.0027675276752767526,0.0,0.0,0.0,0.7252164348566562,positive
0.20967741935483872,0.008256880733944955,0.7428571428571429,0.20967741935483872,0.32704402515723274,0.7839338561704646,negative
0.990625,0.8858267716535433,0.8086734693877551,0.990625,0.8904494382022472,0.7662401574803149,neutral
0.8047775947281713,0.7016287747909363,0.7153548734155936,0.8047775947281713,0.7375493573259096,0.763654436472492, <- Weighted Avg.


** BAYES-NET - TUNED - HOLD OUT**
--- Detailed Accuracy By Class ---

TP Rate,FP Rate,Precision,Recall,F-Measure,ROC Area,Class
0.10714285714285714,0.00186219739292365,0.8823529411764706,0.10714285714285714,0.1910828025477707,0.7839152700186219,positive
0.3458646616541353,0.027752081406105456,0.6052631578947368,0.3458646616541353,0.44019138755980863,0.7976741112726312,negative
0.9798087141339001,0.7289377289377289,0.8224799286351472,0.9798087141339001,0.8942774005819593,0.7897860198604089,neutral
0.8097199341021417,0.5682719418388997,0.8055873349344147,0.8097199341021417,0.7634366399091979,0.789973178987242, <- Weighted Avg.


